443,"Securing Industrial IoT Networks with Cisco Technologies (ISECIN)
This course provides an overview of the IoT enabled industrial verticals (manufacturing, energy, O&G, utilities, process control), architectures, and IIoT security requirements, frameworks, and regulations. Security protocols, vulnerabilities, and the process of securing against the vulnerabilities are examined in depth and practiced in the hands-on lab environment. We suggest students who wish to take this course are well-versed in IP Networking Basics, OT Networking Basics, and Network Security Basics, with an IINS or CCNA Security equivalent. For more detailed information regarding this Cisco Security training course, you can find course objectives and recommended student-types below."
447,"Cisco Application Training (DCABI)
Applications that drive critical business missions support the foundation of today�s information technology in nearly all Enterprise organizations. These applications support, secure, and enable businesses to use highly relevant, confidential, and valuable data more efficiently and effectively to accomplish their goals. This shift in IT has spawned Service-Oriented Architectures (SOA), Platform As a Service (PaaS) architectures, Software As a Service (SaaS) architectures, IT As a Service (ITaaS) frameworks, and Web 2.0 solutions among other strategic implementations designed to transform businesses through IT by increasing agility, innovation and revenue-generating opportunities through better management, measurement, and analysis of data assets.
This inevitable shift in IT has fostered a newly reinforced and very important relationship between CXOs and IT where the corporate office now relies on and challenges IT to help drive the business through innovation and custom applications. This course will help Cisco Account Managers and Channel Partners understand these concepts and better discuss the business impact of supporting business-critical applications with Cisco solutions. By better engaging with your customers, their stakeholders, executives, IT, and vendors to effectively and holistically identify problems, opportunities, and solutions by communicating Cisco�s value proposition as it relates to applications, you will be more prepared to consult your customers, build pipeline, and increase close rates as a trusted advisor and business partner. You will develop application-relevant account strategies for key accounts during this course.
Learn more about this Cisco online training course today. "
448,"CVPD Scripting - Part 2 (CVPDS-2)
The new CVPD Scripting-Part 2 (CVPDS-2) course provides in-depth coverage and hands-on practice of the more advanced programming topics of Call Studio such as web services and parsing their results, javascript, modularizing large applications, writing a speech recognition applications, and advanced event handling."
449,"Implementing Cisco Service Provider Automation Solutions (SPAUI)
This 3-day course, Implementing Cisco Service Provider Automation Solutions (SPAUI), prepares you to implement and support automation solutions in Service Provider network infrastructure, using network programmability principles, protocols, tools, and mechanisms. Through a combination of lessons and hands-on labs, you will learn to deploy, configure, monitor, and operate Service Provider network environments using modern data models. These models allow you to represent operational data and new network management protocols in order to administer hundreds or thousands of devices in a single operation, replacing traditional, time-consuming, error prone, device-by-device command line interface (CLI) management. The course also introduces powerful automation solutions that can streamline network operations.
This course covers Yet Another Next Generation (YANG) data models and validation tools, Representational State Transfer Configuration Protocol RESTCONF and Network Configuration Protocol (NETCONF) management protocols, model-driven telemetry with Google Remote Procedure Call (gRPC) and Google Network Management Interface (gNMI), traffic automation with XR Transport Control (XTC), Secure Shell (SSH)-based automation tools like NetMiko and Ansible, orchestration provided by Network Services Orchestration (NSO), Network Function Virtualization (NFV) lifecycle management with Elastic Services Controller (ESC), and network operations automation with WAN Automation Engine (WAE).
This course prepares you for the 300-535 Automating Cisco� Service Provider Solutions (SPAUTO) exam. By passing this exam, you earn the Cisco Certified DevNet Specialist � Service Provider Automation and Programmability certification, and you satisfy the concentration exam requirement for two professional-level certifications:
CCNP� Service Provider
Cisco Certified DevNet Professional
Introducing Automation for Cisco Solutions (CSAU) is required prior to enrolling in Implementing Automation for Cisco Service Provider Solutions (SPAUI) because it provides crucial foundational knowledge essential to success.
The course qualifies for 24 Cisco Continuing Education credits (CE) towards recertification.
This course will help you:
Use network programmability to scale and streamline Service Provider network infrastructure
Gain hands-on experience in using modern data models to manage Service Provider network infrastructure"
450,"Operating Cisco SD-WAN Meraki 2.0 (SDWMER)
This 3-day course is hands-on training on Cisco Meraki SD-WAN implementations, basic and advanced Cisco Meraki SD-WAN Security features that are available on Meraki MX routers. Deep dive into capabilities like Firewall and Traffic, Application Aware Firewall, AMP Integration, Content Filtering and Threat protection and many other advanced features are covered as a part of this training. This course also provides hands-on training on Cisco Meraki SD-WAN Programmability features.
The course qualified for 24 Cisco Continuing Education Credits (CE)."
451,Webex Contact Center Test Drive (WXTD)
452,"Cisco XDR Test Drive (XDRTD)
Cisco XDR enables security operations that overcome traditional SOC challenges. You will explore the Cisco XDR security platform and how it can simplify security operations in today''s hybrid, multi-vendor, multi-threat landscape. Through expert instruction and hands-on lab exercises, you will read the components and work with Incident Manager for effective threat prioritization, streamlined investigations, and evidence-backed recommendations. In this training, you will discover how to elevate productivity with automation capabilities and boost your security resources for optimal value."
453,"Implementing Cisco Catalyst 9000 Switches E-Learning (CPLL-ENC9K)
Cisco Catalyst 9000 Switches
The Implementing Cisco Catalyst 9000 Switches (ENC9K) v3.0 self-paced course provides you with insight into Cisco Catalyst 9000 Series Switches and its solution components. Cisco Catalyst 9000 Series Switches are the next generation in the Cisco Catalyst family of enterprise LAN access, aggregation, and core switches. The switches integrate the new realities of the digital era: they are twice as fast, with double the capacity, providing end-to-end security, and automation using centralized management in the Cisco DNA Center. 
The course qualifies for 18 Cisco Continuing Education credits (CE) towards recertification. 
Upon completing this course, the learner will be able to meet these overall objectives:
Review the Cisco Catalyst 9000 Series Switches identify the switches� features and examine the functionalities purpose-built for Cisco DNA and the SD-Access solution
Describe the Cisco Catalyst 9200 Series Switch architecture, model types, port types, uplink modules, components including power supplies, and other switch features and capabilities
Describe the Cisco Catalyst 9300 Series Switch architecture, model types, port types, uplink modules, and components, including power supplies and stacking cables
Describe the Cisco Catalyst 9400 Series Switches, different modular chassis, supervisor and line card options, architectural components, uplink, and power redundancy, and Multigigabit ports
Describe the Cisco Catalyst 9500 Series Switches, model types, switch components, RFID support, architecture, and switch profiles
Describe the Cisco Catalyst 9600 Series Switch architecture, supervisor and line card options, and high availability features
Position the different Cisco Catalyst 9000 Series Switch model types in the network, and map older Cisco Catalyst switches to the 9000 family for migration
Examine management capabilities of the Cisco Catalyst 9000 Series Switches
Describe the Cisco Catalyst 9000 Series Switches deployed in a Cisco StackWise Virtual environment and an SD-Access fabric
Describe the new Cisco IOS XE software management, patchability, and Graceful Insertion and Removal (GIR) features on the Cisco Catalyst 9000 Series Switches
Describe the ThousandEyes Enterprise Agent using the Docker environment on the Cisco Catalyst 9000 Series switches
Describe the scalability and performance features supported by the Cisco Catalyst 9000 Series Switches
Describe the Cisco Catalyst 9000 Series Switch support for security, Quality of Service (QoS), and Internet of Things (IoT) convergence features
Describe the Cisco Catalyst 9000 Series support for cloud hosting and connectivity, along with automation features
Explore the SD-Access solution fundamentals, deployment models for the Cisco Catalyst 9000 Series Switch, and the use of Cisco DNA Center to manage infrastructure devices
This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.
Implementing Cisco Catalyst 9000 Switches v3.0 E-Learning"
454,"Cisco DNA - Cisco Programmability Integration Fundamentals (DNAPF)
DNAPF (Cisco DNA Center Programmability Integration Fundamentals) is a 3-day, instructor-led, Cisco DNA Center course that will help you to become familiar with programmable infrastructure concepts and integrations that support Cisco SD-Access, DNA Center, and the Cisco Catalyst 9000 Series switch programming.  In this course you will learn about production solutions that run on or interact with IOS-XE on the Catalyst 9000 switches."
455,Cisco U. All Access (CSCUAA)
456,"Programming for Network Engineers v2.0 (PRNE)
The Programming for Network Engineers (PRNE) v2.0 is a 4-day course designed to equip you with fundamental skills in Python programming. Through a combination of lectures and lab experience in simulated network environments, you will learn to use Python basics to create useful and practical scripts with Netmiko to retrieve data and configure network devices. Upon completion of this course, you should have a basic understanding of Python, including the knowledge to create, apply, and troubleshoot simple network automation scripts. 
The course qualified for 24 Cisco Continuing Education Credits (CE) towards recertification.
This course will help you:
Explain the need for network engineers to learn how to program
Explain how programming relates to the journey into network automation and programmability
Create useful and practical scripts to retrieve data and configure network devices
Create, apply, and troubleshoot simple network automation scripts
Gain hands-on experience with Python programming"
457,"Understanding Cisco Fluidmesh Foundation (FMFNDU)
The Understanding Cisco Fluidmesh Foundation (FMFNDU) is an e-learning, video-only course that introduces Cisco� Fluidmesh from the device and system sales perspectives, describes application functions, and describes Fluidmesh technological advantages in the IOT marketplace. You will be introduced to Fluidmesh including the basics of wireless connectivity and network installation in the entertainment, mining, and intermodal port sectors, as well as the terminal, rail, smart cities, and security sectors. And you will learn about the Fluidmesh product portfolio comprised of radio transceivers, gateway devices, antennas, and customer-care services.
This course will help you:
Understand the relationship dynamics between Cisco Fluidmesh and its customers.
Identify the specializations of knowledge needed to design, engineer, and install Fluidmesh wireless networks in different market sectors.
Distinguish the technical differences between all Fluidmesh radio transceivers and gateway devices and understand the different applications each device can or cannot employ.
Appreciate the working principles behind Fluidmesh�s Fluidcare customer support plans."
458,"CCIE R&S Training (CIERS1)
Cisco 360 CCIE R&S Advanced Workshop (CIERS1) boot camp offers Foundation v.5 Routing and Switching as well as Cisco 360 CCIE R&S Advanced Workshop v5. This CCIE online training program offers a 5-day instructor-led lessons and hands-on labs. The CCIE Advanced Workshop offers guidance regarding troubleshooting specific topics and assessment labs which include instructor-feedback to provide student mentoring and support.
Students will receive:
Foundation v5.0 prep E-Book
Secured PDF file of Advanced CCIE Routing and Switching v5.0 E-Book
Cisco�s Expert-Level Routing and Switching v5.0 � Advanced Workshop 1 Labs + Digital Kit; Pre-assessment Lab, Configuration Assessment Lab 12, Diagnostic Assessment Lab 01 (standalone scheduling before or after the class)"
459,"Cisco Stealthwatch Foundations (SF)
This Foundations course introduces Cisco Stealthwatch Enterprise and provides foundational information to ensure that you understand basic concepts and terms.
Modern enterprise networks are l?arger and more complex than ever before, so it takes a robust and complex system like Stealthwatch to defend them. The same complexity that makes Stealthwatch such a powerful tool can also make it seem intimidating to new users. It is important to understand the system''s foundational concepts and terminology before delving into its detailed processes and procedures."
460,"Cisco ASR 9000 Series IOS XR 64-Bit Software Migration and Operational Enhancements (IOSXR211)
The Cisco ASR 9000 Series IOS XR 64-Bit Software Migration and Operational Enhancements (IOSXR211) course covers the migration from classic 32-bit Cisco IOS� XR software to Cisco IOS XR 64-Bit software on the Cisco� ASR 9000 Series Aggregation Services Routers. This course will also examine the software architecture, boot process, and auto-provisioning of the Cisco IOS XR 64-bit software, as well as showing you how to install Cisco IOS XR and third-party software packages. In addition, it will investigate data models and show you how to implement telemetry, model-driven programmability, and application hosting services."
461,"Cisco IOS XR Broadband Network Gateway Implementation and Verification E-Learning (CPLL-IOSXR304)
Cisco IOS XR Broadband Network Gateway Implementation and Verification
This self-paced course, Cisco IOS XR Broadband Network Gateway Implementation and Verification, teaches you how to successfully deploy, configure, operate, maintain, and support a Cisco IOS� XR Broadband Network Gateway (BNG) solution. This course will show you how to implement and verify BNG on a Cisco IOS XR device to manage subscriber access. You will also learn how to implement and verify subscriber management functions, including authentication,authorization, and accounting of subscriber sessions, address assignment, security, policy management, and Quality of Service (QoS).
This course will help you:
Prepare to deploy, implement, configure, operate, and maintain a Cisco IOS XR BNG solution
Gain hands-on practice using BNG with lab exercises
Deepen your understanding of the Cisco IOS XR BNG solution
This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.
Cisco IOS XR Broadband Network Gateway Implementation and Verification E-Learning"
462,"Implementing Cisco SD-WAN Solutions E-Learning (CPLL-ENSDWI)
Implementing Cisco SD-WAN Solutions
The Implementing Cisco SD-WAN Solutions (ENSDWI) v2.0 course gives you training about how to design, deploy, configure, and manage your Cisco� Software-Defined WAN (SD-WAN) solution in a large-scale live network, including how to migrate from legacy WAN to SD-WAN. You will learn best practices for configuring routing protocols in the data center and the branch, as well as how to implement advanced control, data, and application-aware policies. The course also covers SD-WAN deployment and migration options, placement of controllers, how to deploy WAN Edge devices, and how to configure Direct Internet Access (DIA) breakout. The course looks at the different Cisco SD-WAN security options available, such as application-aware enterprise firewall, Intrusion Prevention System (IPS), URL filtering, Cisco Advanced Malware Protection (AMP), Secure Sockets Layer/Transport Layer Security (SSL/TLS) proxy, and Cisco Umbrella� Secure Internet Gateway (SIG).
The course qualifies for 32 Cisco Continuing Education credits (CE) towards recertification. 
Objectives of this course includes:
Describe the Cisco SD-WAN solution and how modes of operation differ in traditional WAN versus SD-WAN
Describe options for Cisco SD-WAN cloud and on-premises deployment
Explain how to deploy WAN Edge devices
Review the Zero-Touch Provisioning (ZTP) process and examine technical specifics for on-premises deployment
Review the device configuration template and describe new features of device configuration templates
Describe options for providing scalability, high availability, and redundancy
Explain how dynamic routing protocols are deployed in an SD-WAN environment, on the service side and transport side
Describe Cisco SD-WAN policy concepts, which includes how policies are defined, attached, distributed, and applied
Define and implement advanced control policies, such as policies for custom topologies and service insertion
Identify and implement advanced data policies, such as policies for traffic engineering and QoS
Define and implement an Application-Aware Routing (AAR) policy
Implement Direct Internet Access (DIA) and Cisco SD-WAN Cloud OnRamp options
Describe Cisco SD-WAN security components and integration
Describe how to design pure and hybrid Cisco SD-WAN solutions, as well as how to perform a migration to Cisco SD-WAN
Describe Cisco SD-WAN Day-2 operations, such as monitoring, reporting, logging, troubleshooting, and upgrading
Describe Cisco SD-WAN support for multicast
This course helps you prepare to take the Implementing Cisco SD-WAN Solutions (300-415 ENSDWI) exam which is part of the CCNP� Enterprise certification. You will also earn 32 Continuing Education (CE) credits toward recertification.
This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.
Implementing Cisco SD-WAN Solutions E-Learning v2.0"
463,"Cisco SD-WAN Operation and Deployment v2.0 (SDWFND)
The Cisco SD-WAN Operation and Deployment (SDWFND) v2.0 course provides a comprehensive overview of the Cisco� Software-Defined WAN (SD-WAN) solution and Cisco SD-WAN components such as vManage, vSmart and vBond.
You will learn how to deploy, manage, and operate a secure, programmable, and scalable SD-WAN fabric using IOS XE Cisco SD-WAN products. The course also covers how to configure, operate, and monitor overlay routing across the Cisco SD-WAN network. In addition, you will learn about data and control policies, and how to deploy Quality of Service (QoS) and Direct Internet Access (DIA) in the SD-WAN overlay network.
The course qualifies for 16 Continuing Education (CE) credits towards recertification.
This class will help you learn to use Cisco SD-WAN to:
Establish transport-independent WAN for lower cost and higher diversity
Meet SLAs for business-critical and real-time applications
Provide end-to-end segmentation for protecting critical enterprise compute resources
Extend seamlessly into the public cloud
Optimize the user experience for Software-as-a-Service (SaaS) applications"
464,"Implementing Cisco HyperFlex v1.3 E-Learning (CPLL-DCIHX)
Implementing Cisco HyperFlex v1.3
The Implementing Cisco HyperFlex (DCIHX) v1.3 self-study course shows you how to deploy and use the Cisco� HyperFlex� data platform to support multicloud workloads. You will become familiar with HyperFlex components and learn how to install, design, manage, and troubleshoot Cisco HyperFlex to support highly scalable and resilient multicloud implementations. You will also gain hands-on experience focused on installation, management, maintenance, and native replication, and you will explore cluster technologies as well as Cisco Intersight�.
The course qualifies for 24 Cisco Continuing Education credits (CE) towards recertification. 
This class will help you use Cisco HyperFlex to:
Enable multicloud IT with an adaptive platform that powers any application anywhere with the simplicity of hyperconverged infrastructure
Gain hands-on experience using Cisco HyperFlex
This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.
Implementing Cisco HyperFlex v1.3 E-Learning"
465,Virtual Reality Road Show � Security (VRRS-SC)
466,"Implementing and Operating Cisco Security Core Technologies E-Learning (CPLL-SCOR)
Implementing and Operating Cisco Security Core Technologies 
In this slef-paced course, Implementing and Operating Cisco Security Core Technologies (SCOR), students will master the skills and technologies needed to implement core Cisco security solutions to provide advanced threat protection against cybersecurity attacks. Students will learn security for networks, cloud and content, endpoint protection, secure network access, visibility and enforcements. They will get extensive hands-on experience deploying Cisco Firepower Next-Generation Firewall and Cisco ASA Firewall; configuring access control policies, mail policies, and 802.1X Authentication; and more. Students will also get introductory practice on Cisco Stealthwatch Enterprise and Cisco Stealthwatch Cloud threat detection features.
The course qualifies for 64 Cisco Continuing Education credits (CE) towards recertification. 
This course will help you prepare to take the Implementing and Operating Cisco Security Core Technologies (350-701 SCOR) exam. It also helps you prepare for the CCNP Security and CCIE Security certifications and for senior-level security roles featuring Cisco security solutions.

This course will help you:
Gain hands-on experience implementing core security technologies and learn best practices using Cisco security solutions
Prepare for the Implementing and Operating Cisco Security Core Technologies (350-701 SCOR) exam
Qualify for professional and expert-level security job roles

This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.
Implementing and Operating Cisco Security Core Technologies E-Learning"
467,"Cisco Midsize Collaboration Solutions for Account Managers (MCAM)
In the Cisco Midsize Collaboration Solutions for Account Managers course you will examine the features, functions, advantages, and benefits of Cisco collaboration solutions for midsized businesses, including the Cisco flagship offer, Cisco Business Edition 6000. You will gain an understanding of the Cisco Business Edition 6000 collaboration services that can improve the customer business case and reduce total cost of ownership."
468,"Deploying Cisco SD-Access (ENSDA)
This advanced, instructor-led, lab-based, hands-on course covers Cisco SD-Access fundamentals, provisioning, policies, wireless integration, border operations, and migration strategies.
This 4-day course, Deploying Cisco SD-Access, teaches you how to successfully deploy the Cisco Software-Defined Access (SD-Access) solution in your enterprise network. This advanced, instructor-led, lab-based, hands-on course covers SD-Access fundamentals, provisioning, policies, wireless integration, border operations, and migration strategies. The course also discusses how Cisco SD-Access fits into the Cisco Digital Network Architecture (Cisco DNA).
Describe Cisco SD-Access and how it relates to Cisco DNA.
Orchestrate a Cisco SD-Access solution using the Cisco DNA Center orchestration platform.
Use the Network Data Platform to demonstrate the assurance and analytics capabilities of SD-Access."
469,"Fundamentals of Cybersecurity Supply Chain Risk Management  (C-SCRM)
This two-day course consists not only of training in understanding Cybersecurity Supply Chain Risk Management (C-SCRM), but also provides guidance in preparing organizations to deal with the myriad of risks that come from the supply chain. It covers the basics of C-SCRM and then dives deeply into NIST C-SCRM guidance, integration into enterprise risk management, success factors, controls, and implementing effective C-SCRM through the lens of several realistic scenarios. Also included is a primer, linked to free templates, on creating your own C-SCRM program."
470,"CCIE Enterprise Infrastructure (CCIEEI)
The new CCIE Enterprise Infrastructure v1.0 certification program (EILG v.1.1) is a derivative work that prepares you for today�s expert-level job roles in enterprise infrastructure technologies and the CCIE EI lab exam v.1.1. CCIE Enterprise Infrastructure now includes automation and programmability to help you scale your enterprise infrastructure. Our boot camp is 9-days but divided into two parts:
Part 1
Online class � 5-day�dates posted
In this boot camp we will cover Routing and Switching. The students will complete 2 or more Configurations Mock Labs and we will do a deep dive into different protocols. This class is a combination of lectures and labs. 
Part 2
Online Class � 4-day�part two dates will be presented after completing part one
This boot camp covers SD-WAN and SD-Access which is 25% of the blueprint. Schedule for these classes is not posted on our web site and will be provided to the students after they attend part one. You will have the option of choosing which date you would like to schedule your part 2 online class.
Certification/Specialization: 
CCIE Enterprise Infrastructure v1.1"
471,"Cisco APPNAV and WAAS Training (APPNAV)
In this Cisco training course from NterOne, students will learn how to install and configure the Virtual Environment associated with the Cisco APPNAV and Cisco WAAS products. Students will also learn how to implement, integrate, and manage Cisco WAAS, Cisco APPNAV, and design a Cisco WAAS solution. Implement each of the Cisco WAAS application optimizers for maximum performance. Troubleshoot a Cisco WAAS solution via Policy Routing Akamai Connect. With simple-to-understand course modules, NterOne makes it easy to increase your proficiency with these Cisco products. Further your knowledge of these Cisco products and read more about the course objectives and necessary prerequisites from NterOne below."
472,"ACI 5.x Test Drive Operations Workshop (ACITD)
This hands-on lab course introduces customers to and discusses ACI 5.x release (Application Centric Infrastructure) architecture, functionality and new features for Service Provider, Multicloud, 5G, IoT. Learners will examine how ACI is implemented greenfield and in parallel with traditional networks. You will also learn to analyze and leverage metrics to demonstrate operational efficiency at scale."
473,"Understanding Cisco Data Center Foundations (DCFNDU)
In this 5-day course, Understanding Cisco Data Center Foundations (DCFNDU), students will gain the foundational knowledge and skills needed to configure Cisco data center technologies including: networking, virtualization, storage area networking, and unified computing.
Students will be introduced to Cisco Application Centric Infrastructure (Cisco ACI), automation, and cloud computing. You will get hands-on experience with configuring features on Cisco Nexus Operating System (Cisco NX-OS) and Cisco Unified Computing System (Cisco UCS).
This course will help students:
Prepare for entry-level job roles in the high-demand area of data center environments
Prepare for courses that support the Cisco Certified Network Professional Data Center certification exams
Gain knowledge and hands-on skills through Cisco�s unique combination of lessons and hands-on practice using enterprise-grade Cisco learning technologies, data center equipment, and software
The course qualifies for 30 Cisco Continuing Education credits (CE) towards recertification. "
474,"Leveraging Cisco Intent-Based Networking DNA Assurance (DNAAS) v2.1 (CPLL-DNAAS)
Leveraging Cisco Intent-Based Networking DNA Assurance (DNAAS) v2.1
The Leveraging Cisco Intent-Based Networking DNA Assurance (DNAAS) v2.1 self-paced course provides you with the skills to monitor and troubleshoot a traditional brownfield network infrastructure using Cisco� Digital Network Architecture (Cisco DNA�) Assurance. The course focuses on highlighting issues rather than on monitoring data.
The advanced artificial intelligence and machine learning features within Cisco DNA Assurance enable you to isolate the root cause of a problem and to take appropriate actions to quickly resolve issues. Cisco DNA Assurance can be used to perform the work of a Level 3 support engineer.
The course qualifies for 24 Cisco Continuing Education credits (CE) towards recertification. 
This course will help you:
Monitor, identify, and respond to changing network and wireless conditions
Automate manual operations to reduce the costs associated with human errors, resulting in more uptime and improved security
Save time by using a single dashboard to manage and automate your network
This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.
Leveraging Cisco Intent-Based Networking DNA Assurance v2.1 E-Learning"
475,"Mulitcloud Automation and Orchestration with Cisco CloudCenter Suite (CLDAO)
CLDAO, Mulitcloud Automation and Orchestration with Cisco CloudCenter Suite is a 3-day course that teaches you how to configure simplified orchestration and workflow automation that provides seamless integration within the Cisco� CloudCenter suite. Through lessons and hands-on experiences, you will learn to use the tools of the CloudCenter Suite to streamline business processes, automate tasks, and increase efficiency in business processes.
This course will help you:
Acquire the advanced skills and techniques using the primary modules of workload manager, cost optimizer and action orchestrator for consistent experiences across all business environments
Learn how to design and deploy applications that are delivered consistently and reliably across private and public clouds"
476,"Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (CPLL-SFWIPF)
Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention
The Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (SFWIPF) training shows you how to implement and configure Cisco Secure Firewall Threat Defense for deployment as a next generation firewall at the internet edge. You�ll gain an understanding of Cisco Secure Firewall architecture and deployment, base configuration, packet processing and advanced options, and conducting Secure Firewall administration troubleshooting.
This training prepares you for the CCNP Security certification, which requires passing the 350-701 Implementing and Operating Cisco Security Core Technologies (SCOR) core exam and one concentration exam such as the 300-710 Securing Networks with Cisco Firepower (SNCF) concentration exam.
This training also earns you 40 Continuing Education (CE) credits towards recertification.
This training will teach you how to implement, configure, and manage Cisco� Secure Firewall Threat Defense for deployment, including: 
Configure settings and policies on Cisco Secure Firewall Threat Defense 
Gain an understanding of Cisco Secure Firewall Threat Defense policies and explain how different policies influence packet processing through the device 
Perform basic threat analysis and administration tasks using Cisco Secure Firewall Management Center
This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.


Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention E-Learning"
477,"Cisco UCS Director Training (UCSDF)
The Cisco UCS Director Foundation (UCSDF) v6.6 course helps you understand concepts, architecture, and deployment use cases for Cisco UCS� Director. You will gain hands-on experience in deploying basic Cisco UCS Director solutions. You will also practice using core features that most implementations require, such as services design, using the self-service portal for provisioning services, creating workflows that enable cloud automation and standardize IT services, and more.
The course qualifies for 30 Cisco Continuing Education credits (CE) towards recertification."
478,(MRSZH)
479,"Cisco ThousandEyes Deployment and Implementation (TEDI)
TEDI, Cisco ThousandEyes Deployment and Implementation, is a 5-day course designed to help you understand, deploy, and manage the ThousandEyes platform. This course provides the details and hands-on activities necessary to successfully deploy ThousandEyes and perform outage and performance analysis by leveraging data patterns and correlating test output."
480,"Operating Cisco Managed Services Accelerator (SPMSXO) v3.5 (SPMSXO)
Operating Cisco Managed Services Accelerator (SPMSXO) v3.5 is a multi-tenant, multi-service, cloud-native, service creation and delivery platform that helps service providers quickly, easily, and cost-effectively develop and deliver managed services to business customers.
Using MSX, service providers can create entirely new services from scratch or leverage pre-built service packs from Cisco. Whether deployed on site or as a cloud-based SaaS, MSX can be up and running with minimal integration costs and time, offering an unlimited range of managed services based on both virtual or physical network functions from both Cisco and third-parties.
This 1-day course is designed for network administrator and technical personnel involved in deploying, operating and supporting Managed Services for end customers and need an optimized platform to rapidly deliver managed network, security, and business services to market."
481,"Implementing Cisco Nexus 9000 Switches in NX-OS Mode � Advanced (DCNXA) (CPLL-DCNXA)
Implementing Cisco Nexus 9000 Switches in NX-OS Mode � Advanced (DCNXA)
The Implementing Cisco Nexus 9000 Switches in NX-OS Mode � Advanced (DCNXA) self-paced course provides advanced training in applying and managing the Cisco Nexus� 9000 Series Switches in NX-OS mode. The Cisco� NX-OS platform deploys Virtual Extensible LAN (VXLAN) and Ethernet VPN (EVPN) using Cisco Data Center Network Manager (DCNM), implements Multi-Site VXLAN EVPN, and integrates L4-L7 services into the fabric providing external connectivity, utilizing advanced tenant features. You will also learn how to implement Cisco NX-OS Enhanced Policy-Based Redirect (ePBR) and Intelligent Traffic Director (ITD) features.
The course qualifies for 32 Cisco Continuing Education credits (CE) towards recertification.     
This course will help you:
Learn how you can integrate Cisco Nexus 9000 Switches in NX-OS mode to manage your enterprise IT environment
Understand the common platform architecture and key features of the Cisco Nexus 9000 Series in NX-OS mode to provide a consistent set of provisioning, management, and diagnostic capabilities for applications
This new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs, content review questions, and graded Challenge labs and tests. This makes the learning experience hands-on, increasing course effectiveness, and provides students direct feedback on how well they have mastered the material. And gamification features are built in, including earning badges and a leaderboard, to encourage better performance.
Implementing Cisco Nexus 9000 Switches in NX-OS Mode � Advanced E-Learning"
482,(DCNM)
483,"Introducing Automation for Cisco Solutions (CSAU)
Introducing Automation for Cisco Solutions (CSAU) is a 3-day course gives students a broad overview of network automation skills. Through a combination of lecture and hands-on labs, you will learn the fundamentals of automation such as working on model-driven programmability solutions with Representational State Transfer Configuration Protocol (RESTCONF) and Network Configuration Protocol (NETCONF) protocols. The course also covers data formats and types, including Extensible Markup Language (XML), JavaScript Object Notation (JSON), Yaml Ain�t Markup Language (YAML), and Yet Another Next Generation (YANG), and their value in network automation, along with DevOps tools such as Ansible and Git.
The course qualifies for 16 Cisco Continuing Education credits (CE) towards recertification. "
